DATE,N_TRANSFER,USER,AMOUNT_USD,AMOUNT_ETH,CEX,DEX
00:00.0,4,4,178.7953666,0.137404774,okx,sushiswap
00:00.0,9,9,1458.989609,1.151024125,okx,shibaswap
00:00.0,16,16,2992.185745,2.327081044,okx,uniswap
00:00.0,6,6,313.6569637,0.243864539,okx,shibaswap
00:00.0,1,1,12.8238,0.01,okx,swapr
00:00.0,1,1,3.89808,0.003,okx,luaswap
00:00.0,1,1,5.624988288,0.0043656,okx,sushiswap
00:00.0,17,17,2933.444911,2.302868078,okx,shibaswap
00:00.0,14,14,3146.091949,2.450475251,okx,uniswap
00:00.0,2,2,158.809958,0.122447455,okx,sushiswap
00:00.0,1,1,15.21948,0.012,okx,luaswap
00:00.0,59,59,4984.437434,3.920505152,okx,uniswap
00:00.0,15,15,757.0863032,0.594767273,okx,shibaswap
00:00.0,4,4,1553.857346,1.235726503,okx,shibaswap
00:00.0,46,46,8324.645095,6.596040206,okx,uniswap
00:00.0,30,30,2442.756927,1.898317879,okx,uniswap
00:00.0,1,1,6.359574208,0.0049136,okx,luaswap
00:00.0,7,7,97.604195,0.07629,okx,shibaswap
00:00.0,1,1,81.38981713,0.062549813,okx,sushiswap
00:00.0,1,1,12.611,0.01,okx,sushiswap
00:00.0,1,1,37.8297,0.03,okx,shibaswap
00:00.0,25,25,7126.553685,5.657081779,okx,uniswap
00:00.0,2,2,3.79546,0.003,okx,luaswap
00:00.0,1,1,24.7002,0.02,okx,kyberswap
00:00.0,18,18,3993.687839,3.240976814,okx,uniswap
00:00.0,3,3,474.0314328,0.376970373,okx,shibaswap
00:00.0,1,1,6.33315,0.005,okx,sushiswap
00:00.0,2,2,25.80652,0.021,okx,sushiswap
00:00.0,26,26,9937.580357,7.99594868,okx,uniswap
00:00.0,2,2,37.16637,0.03,okx,shibaswap
00:00.0,29,29,17708.25565,13.90926457,okx,uniswap
00:00.0,1,1,12.7141,0.01,okx,luaswap
00:00.0,6,6,3246.2501,2.5375,okx,sushiswap
00:00.0,16,16,14830.86566,11.69739357,okx,uniswap
00:00.0,1,1,53.06696632,0.041843,okx,sushiswap
00:00.0,1,1,19.074,0.015,okx,shibaswap
00:00.0,9,9,1099.11734,0.865484684,okx,uniswap
00:00.0,1,1,18.338976,0.0144,okx,sushiswap
00:00.0,2,2,45.59668815,0.035877,okx,shibaswap
00:00.0,22,22,8729.612352,6.983315569,okx,uniswap
00:00.0,8,8,125.6121138,0.099644522,okx,shibaswap
00:00.0,2,2,87.40253119,0.070111719,okx,sushiswap
00:00.0,2,2,94.07045286,0.072508341,okx,shibaswap
00:00.0,1,1,386.598,0.3,okx,luaswap
00:00.0,2,2,30.135504,0.0228,okx,sushiswap
00:00.0,17,17,2908.096116,2.236605307,okx,uniswap
00:00.0,9,9,510.6241709,0.385180265,okx,shibaswap
00:00.0,13,13,4223.125781,3.179561143,okx,uniswap
00:00.0,15,15,5500.712353,4.325161118,okx,uniswap
00:00.0,1,1,0.12742,0.0001,okx,swapr
00:00.0,2,2,51.5419541,0.040057164,okx,luaswap
00:00.0,13,13,326.6588929,0.250825862,okx,shibaswap
00:00.0,2,2,36.4270383,0.03001,okx,luaswap
00:00.0,17,17,3455.649492,2.848871447,okx,shibaswap
00:00.0,1,1,0.12748,0.0001,okx,swapr
00:00.0,10,10,1578.69588,1.270474219,okx,uniswap
00:00.0,1,1,17.10841581,0.013420471,okx,sushiswap
00:00.0,17,17,3001.066161,2.545331014,okx,uniswap
00:00.0,8,8,479.2775645,0.407027728,okx,shibaswap
00:00.0,2,2,2202.217897,1.871510753,okx,sushiswap
00:00.0,5,5,89.90170742,0.076110013,okx,shibaswap
00:00.0,1,1,541.5913851,0.458591,okx,sushiswap
00:00.0,1,1,379.9879229,0.321753718,okx,uniswap
00:00.0,9,9,1425.583296,1.209587299,okx,shibaswap
00:00.0,3,3,945.4674204,0.801653005,okx,uniswap
00:00.0,2,2,1523.142839,1.283694298,okx,sushiswap
00:00.0,4,4,91.124772,0.0751,okx,shibaswap
00:00.0,8,8,1551.835565,1.287120646,okx,uniswap
00:00.0,1,1,17.38867824,0.014376155,okx,luaswap
00:00.0,9,9,109.446222,0.090368991,okx,shibaswap
00:00.0,12,12,2223.025514,1.834134018,okx,uniswap
00:00.0,2,2,65.19524205,0.053680139,okx,sushiswap
00:00.0,4,4,70.97301044,0.05938196,okx,luaswap
00:00.0,1,1,6.07795,0.005,okx,swapr
00:00.0,20,20,7556.530965,6.251024807,okx,uniswap
00:00.0,26,26,809.2454859,0.671753966,okx,shibaswap
00:00.0,10,10,1555.078354,1.27553018,okx,uniswap
00:00.0,25,25,1031.691386,0.845054623,okx,shibaswap
00:00.0,1,1,0.311907576,0.000255578,okx,luaswap
00:00.0,3,3,36.22701047,0.029700903,okx,sushiswap
00:00.0,10,10,388.8827717,0.318681909,okx,uniswap
00:00.0,9,9,586.4060821,0.480821405,okx,shibaswap
00:00.0,11,11,2601.80657,2.139911037,okx,uniswap
00:00.0,5,5,85.35511101,0.070154266,okx,shibaswap
00:00.0,13,13,1077.26103,0.883330047,okx,uniswap
00:00.0,10,10,191.0946569,0.156686222,okx,shibaswap
00:00.0,1,1,178.70964,0.14714062,okx,sushiswap
00:00.0,9,9,390.5271379,0.320664033,okx,uniswap
00:00.0,2,2,1846.086954,1.511228026,okx,shibaswap
00:00.0,18,18,2530.65205,2.109664973,okx,uniswap
00:00.0,3,3,79.8570399,0.066253611,okx,shibaswap
00:00.0,1,1,189.7213691,0.158704217,okx,sushiswap
00:00.0,4,4,109.1559358,0.091436712,okx,shibaswap
00:00.0,9,9,1507.916723,1.255886,okx,uniswap
00:00.0,2,2,0.359413,0.0003,okx,unifi protocol
00:00.0,2,2,135.6659389,0.113862405,okx,shibaswap
00:00.0,9,9,1131.338832,0.945302151,okx,uniswap
00:00.0,1,1,11.81035072,0.009863,okx,sushiswap
00:00.0,1,1,25.222518,0.0211,okx,shibaswap
00:00.0,8,8,1911.977659,1.59433363,okx,uniswap
00:00.0,1,1,7.18488,0.006,okx,shibaswap
00:00.0,1,1,71.7048,0.06,okx,sushiswap
00:00.0,9,9,729.6292484,0.609320179,okx,uniswap
00:00.0,17,17,2478.746611,2.055402889,okx,uniswap
00:00.0,1,1,26.13259321,0.021756492,okx,sushiswap
00:00.0,2,2,121.96086,0.1002,okx,shibaswap
00:00.0,7,7,1298.446651,1.067359702,okx,uniswap
00:00.0,13,13,3502.681706,2.803287401,okx,uniswap
00:00.0,8,8,524.2601331,0.418342652,okx,shibaswap
00:00.0,1,1,87.5406,0.07,okx,sushiswap
00:00.0,1,1,8.0861758,0.00646,okx,luaswap
00:00.0,6,6,5621.191919,4.489263426,okx,shibaswap
00:00.0,13,13,3116.589169,2.48941197,okx,uniswap
00:00.0,3,3,32.02456225,0.025605,okx,shibaswap
00:00.0,1,1,8.88153,0.007,okx,sushiswap
00:00.0,40,40,67581.18626,53.85687617,okx,uniswap
00:00.0,35,35,43184.63922,34.11350135,okx,uniswap
00:00.0,8,8,1833.113873,1.449076,okx,sushiswap
00:00.0,1,1,464.5884013,0.367539576,okx,shibaswap
00:00.0,5,5,2579.868973,2.040265501,okx,sushiswap
00:00.0,36,36,18802.31445,14.8040883,okx,uniswap
00:00.0,2,2,384.4359861,0.303953997,okx,shibaswap
00:00.0,44,44,47264.17236,35.95001338,okx,uniswap
00:00.0,2,2,940.2636702,0.715191623,okx,sushiswap
00:00.0,3,3,509.73114,0.386,okx,shibaswap
00:00.0,38,38,65564.66298,49.46316281,okx,uniswap
00:00.0,5,5,725.0053715,0.544340715,okx,shibaswap
00:00.0,2,2,483.90703,0.365,okx,sushiswap
00:00.0,2,2,1.348453,0.00101,okx,unifi protocol
00:00.0,1,1,50.7306735,0.038025,okx,shibaswap
00:00.0,1,1,96.14448,0.072,okx,sushiswap
00:00.0,50,50,50141.88216,37.53855529,okx,uniswap
00:00.0,51,51,81629.64381,58.55464506,okx,uniswap
00:00.0,25,25,16759.82943,11.85025628,okx,uniswap
00:00.0,1,1,10.84195,0.007,okx,shibaswap
00:00.0,3,3,171.7557961,0.11019778,okx,sushiswap
00:00.0,40,40,95582.56338,61.93740138,okx,uniswap
00:00.0,37,37,706414.4086,463.5925432,okx,uniswap
00:00.0,3,3,103.2757909,0.067253715,okx,shibaswap
00:00.0,3,3,90.09996493,0.057635909,okx,sushiswap
00:00.0,6,6,299.5251778,0.191356646,okx,shibaswap
00:00.0,43,43,736471.9592,475.2230453,okx,uniswap
00:00.0,43,43,37556.55664,23.89285568,okx,uniswap
00:00.0,2,2,75.15194737,0.048067699,okx,shibaswap
00:00.0,35,35,243595.9818,154.2326895,okx,uniswap
00:00.0,4,4,233.1357474,0.149049619,okx,sushiswap
00:00.0,2,2,17.41502,0.011,okx,shibaswap
00:00.0,2,2,82.62264361,0.054260078,okx,sushiswap
00:00.0,38,38,16462.58013,10.76604702,okx,uniswap
00:00.0,1,1,34808.02058,22.95695283,okx,shibaswap
00:00.0,2,2,37287.23538,24.06586653,okx,shibaswap
00:00.0,37,37,32192.52049,20.62513911,okx,uniswap
00:00.0,4,4,627.0235793,0.37838346,okx,shibaswap
00:00.0,43,43,40074.2204,24.25368232,okx,uniswap
00:00.0,30,30,34748.05624,21.32357777,okx,uniswap
00:00.0,1,1,392.5885898,0.24135682,okx,shibaswap
00:00.0,3,3,1125.717211,0.689874543,okx,sushiswap
00:00.0,5,5,475.5713569,0.290945304,okx,sushiswap
00:00.0,1,1,40.9095,0.025,okx,shibaswap
00:00.0,1,1,106.3457158,0.065587608,okx,kyberswap
00:00.0,37,37,18744.81388,11.47258323,okx,uniswap
00:00.0,41,41,37138.37566,23.24095333,okx,uniswap
00:00.0,5,5,3265.329118,2.069869633,okx,sushiswap
00:00.0,35,35,103547.9598,66.83670204,okx,uniswap
00:00.0,2,2,143.0356207,0.092264989,okx,shibaswap
00:00.0,2,2,376.4750652,0.243316203,okx,sushiswap
00:00.0,2,2,74.952325,0.0465,okx,shibaswap
00:00.0,3,3,2800.794589,1.740327816,okx,sushiswap
00:00.0,31,31,14752.84372,9.146521311,okx,uniswap
00:00.0,22,22,22584.22624,14.19560971,okx,uniswap
00:00.0,4,4,197.2101472,0.125516124,okx,sushiswap
00:00.0,1,1,320.338,0.2,okx,shibaswap
00:00.0,6,6,508.940549,0.3191,okx,sushiswap
00:00.0,3,3,1812.599506,1.146281416,okx,shibaswap
00:00.0,30,30,34738.41778,21.84215054,okx,uniswap
00:00.0,1,1,7.9594,0.005,okx,luaswap
00:00.0,5,5,645.2631895,0.402697676,okx,shibaswap
00:00.0,24,24,59960.98386,37.25692966,okx,uniswap
00:00.0,3,3,674.8704649,0.422521561,okx,sushiswap
00:00.0,3,3,790.3499889,0.50720224,okx,shibaswap
00:00.0,1,1,442.7908993,0.276621561,okx,swapr
00:00.0,1,1,160.071,0.1,okx,sushiswap
00:00.0,39,39,76440.85087,47.15274716,okx,uniswap
00:00.0,22,22,20728.32317,13.10097169,okx,uniswap
00:00.0,5,5,5203.698181,3.299742422,okx,shibaswap
00:00.0,3,3,694.8187232,0.438829516,okx,sushiswap
00:00.0,1,1,1.57E-07,1.00E-10,coinbase,uniswap
00:00.0,102,102,63761.97855,40.32567807,okx,uniswap
00:00.0,1,1,31.6642,0.02,okx,sushiswap
00:00.0,3,3,79.456261,0.050074267,okx,shibaswap
00:00.0,72,73,103078.5003,61.70625289,okx,uniswap
00:00.0,5,5,1083.456869,0.656729013,okx,shibaswap
00:00.0,5,5,30822.27306,18.60488156,okx,sushiswap
00:00.0,6,6,9972.16506,6.031,okx,shibaswap
00:00.0,61,61,129912.6498,78.8490357,okx,uniswap
00:00.0,6,6,51979.12803,31.3051029,okx,sushiswap
00:00.0,63,63,124973.4275,74.80450078,okx,uniswap
00:00.0,9,9,41158.07498,24.85225395,okx,sushiswap
00:00.0,11,11,25269.38148,15.20870831,okx,shibaswap
00:00.0,2,2,2303.195354,1.411456429,okx,sushiswap
00:00.0,17,17,119595.2481,72.42872286,okx,shibaswap
00:00.0,98,98,102077.1936,61.46824149,okx,uniswap
00:00.0,8,8,2667.150421,1.633578278,okx,shibaswap
00:00.0,17,17,21880.28437,13.40301926,okx,sushiswap
00:00.0,60,60,79600.70389,48.57606924,okx,uniswap
00:00.0,8,8,11105.4463,6.78193266,okx,shibaswap
00:00.0,104,104,211059.6588,129.0048473,okx,uniswap
00:00.0,27,27,30524.522,18.62637459,okx,sushiswap
00:00.0,110,110,193709.7109,116.4882114,okx,uniswap
00:00.0,5,5,1224.393848,0.734064457,okx,shibaswap
00:00.0,1,1,1037.21896,0.62,okx,sushiswap
00:00.0,55,55,114078.5781,70.51805934,okx,uniswap
00:00.0,7,7,3435.938386,2.191758761,okx,shibaswap
00:00.0,1,1,0.000237248,1.45E-07,okx,verse
00:00.0,3,3,4511.571966,2.767511783,okx,sushiswap
00:00.0,47,47,53161.84376,34.55619085,okx,uniswap
00:00.0,3,3,1233.410011,0.801280622,okx,sushiswap
00:00.0,5,5,1492.732779,0.985742168,okx,shibaswap
00:00.0,3,3,4567.885178,3.001043,okx,sushiswap
00:00.0,53,53,24934.70282,16.41521147,okx,uniswap
00:00.0,6,6,9654.388942,6.338778466,okx,shibaswap
00:00.0,3,3,1364.868681,0.89,okx,sushiswap
00:00.0,70,70,78231.28859,51.01000538,okx,uniswap
00:00.0,5,5,2335.212344,1.529759277,okx,shibaswap
00:00.0,37,37,27191.81254,18.21586321,okx,uniswap
00:00.0,2,2,2553.594157,1.723677578,okx,sushiswap
00:00.0,6,6,21141.02735,14.31936885,okx,shibaswap
00:00.0,11,11,20500.06829,13.52075424,okx,shibaswap
00:00.0,5,5,4579.430228,3.020224375,okx,sushiswap
00:00.0,52,52,62666.54966,40.72285217,okx,uniswap
00:00.0,8,8,6361.311855,4.086137915,okx,shibaswap
00:00.0,64,64,104201.3086,66.39217391,okx,uniswap
00:00.0,7,7,3912.444627,2.522317773,okx,sushiswap
00:00.0,72,72,191605.9987,114.324679,okx,uniswap
00:00.0,4,4,397.9403119,0.236346184,okx,shibaswap
00:00.0,5,5,1611.102303,0.952143674,okx,sushiswap
00:00.0,59,59,107342.8573,64.69279215,okx,uniswap
00:00.0,8,8,13398.54535,8.093702996,okx,sushiswap
00:00.0,7,7,63588.5625,38.31537194,okx,shibaswap
00:00.0,2,2,8777.153646,5.185864249,okx,shibaswap
00:00.0,59,59,171126.112,100.9285571,okx,uniswap
00:00.0,3,3,1376.581397,0.813003357,okx,sushiswap
00:00.0,1,1,4993.43121,2.949962611,okx,shibaswap
00:00.0,85,85,398721.0856,234.9581693,okx,uniswap
00:00.0,7,7,1297.026982,0.763039184,okx,sushiswap
00:00.0,7,7,4366.555478,2.557800588,okx,shibaswap
00:00.0,6,6,1385.681135,0.816604809,okx,sushiswap
00:00.0,58,58,264659.159,156.3633328,okx,uniswap
00:00.0,5,5,19984.72598,11.98052397,okx,shibaswap
00:00.0,54,54,124283.2874,73.86197915,okx,uniswap
00:00.0,44,44,90445.5021,53.4772362,okx,sushiswap
00:00.0,53,53,182501.9903,111.3712087,okx,uniswap
00:00.0,2,2,4739.854295,2.877924979,okx,shibaswap
00:00.0,22,22,106997.653,65.27247985,okx,sushiswap
00:00.0,1,1,1629.51644,0.993886358,okx,swapr
00:00.0,4,4,1305.825204,0.786953012,okx,sushiswap
00:00.0,3,3,199.4236,0.12,okx,shibaswap
00:00.0,95,95,103199.9393,62.23572622,okx,uniswap
00:00.0,4,4,8800.130749,5.404076681,okx,shibaswap
00:00.0,62,62,85348.69484,52.0612464,okx,uniswap
00:00.0,55,55,52383.6212,32.75473536,okx,uniswap
00:00.0,1,1,33.34718324,0.021217,okx,sushiswap
00:00.0,2,2,292.4880696,0.182041607,okx,shibaswap
00:00.0,9,9,14115.6711,8.811896212,okx,shibaswap
00:00.0,49,49,101276.1038,63.2187353,okx,uniswap
00:00.0,1,1,6.4729424,0.004036809,okx,luaswap
00:00.0,12,12,4863.077686,2.982976337,okx,shibaswap
00:00.0,2,2,94.55562584,0.057627728,okx,sushiswap
00:00.0,37,37,47259.96669,28.82302334,okx,uniswap
00:00.0,2,2,3861.372059,2.352415848,okx,sushiswap
00:00.0,82,82,148714.23,91.36850661,okx,uniswap
00:00.0,11,11,6992.897567,4.272756763,okx,shibaswap
00:00.0,1,1,61.25979,0.037,okx,sushiswap
00:00.0,1,1,82.746,0.05,okx,shibaswap
00:00.0,143,143,197142.9291,119.9564398,okx,uniswap
00:00.0,72,72,163151.0293,99.17802921,okx,uniswap
00:00.0,12,12,1431.447405,0.869355892,okx,shibaswap
00:00.0,1,1,164.7268839,0.1,okx,sushiswap
00:00.0,1,1,132.4569984,0.084452505,okx,sushiswap
00:00.0,15,15,4085.104809,2.61412236,okx,shibaswap
00:00.0,45,45,34125.95306,21.74465061,okx,uniswap
00:00.0,6,6,5393.977145,3.431164137,okx,sushiswap
00:00.0,64,64,32449.05871,20.67466574,okx,uniswap
00:00.0,9,9,2725.023651,1.740846357,okx,shibaswap
00:00.0,6,6,1147.069916,0.727962581,okx,shibaswap
00:00.0,2,2,1367.116412,0.87055616,okx,sushiswap
00:00.0,46,46,31178.95832,19.82452686,okx,uniswap
00:00.0,4,4,5474.656542,3.476263232,okx,shibaswap
00:00.0,49,49,32118.75041,20.51363394,okx,uniswap
00:00.0,3,3,469.4551166,0.298455911,okx,sushiswap
00:00.0,2,2,430.867,0.275,okx,sushiswap
00:00.0,12,12,4893.656127,3.144244306,okx,shibaswap
00:00.0,112,112,134736.2992,85.94151282,okx,uniswap
00:00.0,1,1,15.6905,0.01,okx,verse
00:00.0,2,2,47.1447,0.03,okx,swapr
00:00.0,2,2,4.794927056,0.003088122,okx,sushiswap
00:00.0,7,7,2875.574012,1.846642094,okx,shibaswap
00:00.0,43,43,127615.0577,82.03571105,okx,uniswap
00:00.0,1,1,1.5357,0.001,okx,sushiswap
00:00.0,76,76,177241.9448,115.6827528,okx,uniswap
00:00.0,8,8,2491.973492,1.713602042,okx,shibaswap
00:00.0,14,14,3230.130789,2.277286583,okx,shibaswap
00:00.0,3,3,85.29985,0.06,okx,sushiswap
00:00.0,60,60,51086.85761,36.34603496,okx,uniswap
00:00.0,45,45,94509.8919,65.72353074,okx,uniswap
00:00.0,2,2,1191.9428,0.82,okx,sushiswap
00:00.0,3,3,779.0025787,0.537997,okx,shibaswap
00:00.0,4,4,26783.74442,18.34654083,okx,shibaswap
00:00.0,1,1,134.9839625,0.092119731,okx,swapr
00:00.0,73,73,68739.44036,46.61599295,okx,uniswap
00:00.0,78,78,296860.7099,184.3759923,okx,uniswap
00:00.0,6,6,8701.675683,5.474771662,okx,sushiswap
00:00.0,3,3,4541.540614,2.844576437,okx,shibaswap
00:00.0,4,4,6104.58583,3.501827305,okx,sushiswap
00:00.0,6,6,475.1498438,0.27852649,okx,shibaswap
00:00.0,75,75,129750.9909,75.49090025,okx,uniswap
00:00.0,1,1,508.8932976,0.3,okx,sushiswap
00:00.0,12,12,138832.2923,81.18495032,okx,shibaswap
00:00.0,1,1,16.80578524,0.01,okx,luaswap
00:00.0,75,75,102731.6016,61.24614066,okx,uniswap
00:00.0,96,96,239648.8593,143.4885238,okx,uniswap
00:00.0,16,16,15987.01757,9.635141007,okx,shibaswap
00:00.0,6,6,2196.553976,1.322357007,okx,sushiswap
00:00.0,78,78,118077.1076,67.81524997,okx,uniswap
00:00.0,3,3,1557.375424,0.893992952,okx,sushiswap
00:00.0,4,4,1237.820324,0.706177352,okx,shibaswap
00:00.0,5,5,10125.9061,5.587097876,okx,shibaswap
00:00.0,7,7,3676.588026,2.022847932,okx,sushiswap
00:00.0,76,76,215524.7532,118.4612378,okx,uniswap
00:00.0,1,1,1197.51263,0.671300392,coinbase,uniswap
00:00.0,10,10,20851.19886,11.5396095,okx,shibaswap
00:00.0,4,4,4049.223512,2.260468604,okx,sushiswap
00:00.0,49,49,65230.42501,36.43350154,okx,uniswap
00:00.0,4,4,1614.807661,0.90497681,okx,shibaswap
00:00.0,1,1,8.97635,0.005,okx,swapr
00:00.0,5,5,7165.487188,4.0041248,okx,sushiswap
00:00.0,78,78,184329.897,103.6100787,okx,uniswap
00:00.0,2,2,62.44242807,0.034645142,okx,sushiswap
00:00.0,67,67,72737.11859,40.89457037,okx,uniswap
00:00.0,1,1,25.25390764,0.014479704,okx,luaswap
00:00.0,6,6,10181.90258,5.764653024,okx,shibaswap
00:00.0,8,8,4054.287337,2.257308607,okx,shibaswap
00:00.0,2,2,42.438014,0.0234,okx,sushiswap
00:00.0,87,87,226307.4699,125.791694,okx,uniswap
00:00.0,3,3,785.7142356,0.43404,okx,shibaswap
00:00.0,100,100,122952.4685,69.27395177,okx,uniswap
00:00.0,2,2,2575.929278,1.411788504,okx,sushiswap
00:00.0,2,2,1801.9,1,okx,swapr
00:00.0,6,6,583.8175651,0.327411654,okx,shibaswap
00:00.0,4,4,194.3654467,0.108933072,okx,sushiswap
00:00.0,61,61,72457.59885,40.07761566,okx,uniswap
00:00.0,1,1,13.15605,0.0075,okx,verse
00:00.0,3,3,22368.94312,12.68480542,okx,shibaswap
00:00.0,1,1,877.3336388,0.50362717,okx,swapr
00:00.0,71,71,122997.6894,69.80965086,okx,uniswap
00:00.0,1,1,138.9624,0.08,okx,sushiswap
00:00.0,56,56,65206.49059,36.91212423,okx,uniswap
00:00.0,19,19,72374.11192,40.89628066,okx,shibaswap
00:00.0,52,52,65111.31123,36.98291714,okx,uniswap
00:00.0,30,30,118897.1444,67.48203994,okx,shibaswap
00:00.0,1,1,2506.12884,1.415892,okx,sushiswap
00:00.0,1,1,156.8918013,0.09041296,okx,sushiswap
00:00.0,56,56,135285.9396,78.21875894,okx,uniswap
00:00.0,12,12,15024.87876,8.725753399,okx,shibaswap
00:00.0,58,58,105845.0481,58.72780513,okx,uniswap
00:00.0,5,5,451.4805784,0.251681011,okx,shibaswap
00:00.0,1,1,1093.89,0.6,okx,sushiswap
00:00.0,25,25,60379.79248,33.51708763,okx,shibaswap
00:00.0,1,1,18.0665,0.01,okx,sushiswap
00:00.0,1,1,41.89653,0.0234,okx,sakeswap
00:00.0,72,72,179603.6328,99.83724874,okx,uniswap
00:00.0,2,2,541.7764144,0.298706587,okx,sushiswap
00:00.0,69,69,128088.4862,70.90980015,okx,uniswap
00:00.0,10,10,6597.280809,3.670584924,okx,shibaswap
00:00.0,1,1,27.036,0.015,okx,luaswap
00:00.0,2,2,17.863286,0.0098,okx,verse
00:00.0,1,1,5.48976,0.003,okx,sushiswap
00:00.0,46,46,146570.932,80.1886123,okx,uniswap
00:00.0,20,20,35925.66146,19.6804434,okx,shibaswap
00:00.0,9,9,2449.722771,1.3585493,okx,shibaswap
00:00.0,65,65,100022.0416,55.22017478,okx,uniswap
00:00.0,1,1,18.0376,0.01,okx,sushiswap
00:00.0,1,1,4.792874389,0.002638536,okx,verse
00:00.0,6,6,5900.658912,3.265169152,okx,shibaswap
00:00.0,64,64,110178.4974,61.50787353,okx,uniswap
00:00.0,7,7,1789.450888,0.983574683,okx,shibaswap
00:00.0,2,2,19.92342,0.011,okx,verse
00:00.0,1,1,6.305565129,0.003466939,okx,sushiswap
00:00.0,69,69,107214.9442,58.3850679,okx,uniswap
00:00.0,3,3,86.36173846,0.045272574,okx,sushiswap
00:00.0,1,1,19.1253,0.01,okx,sakeswap
00:00.0,99,99,167506.1999,87.887532,okx,uniswap
00:00.0,6,6,1570.036205,0.825579135,okx,shibaswap
00:00.0,4,4,2221.490228,1.17819748,okx,shibaswap
00:00.0,110,110,182419.8841,96.65046269,okx,uniswap
00:00.0,3,3,1867.92885,1.004036886,okx,solidly
00:00.0,60,60,120709.4911,64.44963209,okx,uniswap
00:00.0,6,6,3480.631907,1.85407762,okx,shibaswap
00:00.0,3,3,1936.102429,1.032840288,okx,shibaswap
00:00.0,2,2,838.4709393,0.449563761,okx,solidly
00:00.0,2,2,161.0417921,0.086420652,okx,sushiswap
00:00.0,78,78,88600.97874,47.4588298,okx,uniswap
00:00.0,10,10,9959.016415,5.416001937,okx,shibaswap
00:00.0,6,6,5974.533815,3.246087379,okx,solidly
00:00.0,36,36,33734.73547,18.32748928,okx,uniswap
00:00.0,3,3,416.8939896,0.226705382,okx,sushiswap
00:00.0,3,3,2026.299449,1.090684463,okx,solidly
00:00.0,5,5,1556.901547,0.835426099,okx,shibaswap
00:00.0,3,3,510.8293641,0.270817371,okx,sushiswap
00:00.0,70,70,95895.80863,51.38978008,okx,uniswap
00:00.0,4,4,3862.796587,2.013946664,okx,shibaswap
00:00.0,56,56,77037.94519,40.19625331,okx,uniswap
00:00.0,3,3,476.4183392,0.254293963,okx,shibaswap
00:00.0,77,77,130103.9495,68.58862035,okx,uniswap
00:00.0,2,2,1338.645,0.7,okx,sushiswap
00:00.0,1,1,561.048,0.3,okx,solidly
00:00.0,6,6,1248.674254,0.628353878,okx,shibaswap
00:00.0,89,89,103987.5933,52.67395321,okx,uniswap
00:00.0,3,3,3973.476803,2.084443495,okx,sushiswap
00:00.0,69,69,134811.5622,64.51368752,okx,uniswap
00:00.0,3,3,5490.11231,2.649626796,okx,shibaswap
00:00.0,2,2,1543.73249,0.738949729,okx,sushiswap
00:00.0,74,74,112496.9036,53.637428,okx,uniswap
00:00.0,8,8,19064.25387,9.08487645,okx,shibaswap
00:00.0,4,4,707.1949373,0.338179116,okx,shibaswap
00:00.0,2,2,3771.34258,1.805060637,okx,sushiswap
00:00.0,102,102,143139.208,68.28093751,okx,uniswap
00:00.0,4,4,5758.9839,2.75,okx,shibaswap
00:00.0,3,3,1749.89168,0.835503699,okx,sushiswap
00:00.0,100,100,316121.6704,151.4820149,okx,uniswap
00:00.0,3,3,10471.41201,4.995576537,okx,shibaswap
00:00.0,2,2,587.3088006,0.280151823,okx,sushiswap
00:00.0,188,188,526154.8551,251.0665424,okx,uniswap
00:00.0,267,267,360982.4957,176.3746934,okx,uniswap
00:00.0,3,3,1293.1834,0.62,okx,sushiswap
00:00.0,4,4,3581.301059,1.762175499,okx,shibaswap
00:00.0,1,1,1076.03568,0.552,okx,sushiswap
00:00.0,10,10,5478.036811,2.81229485,okx,shibaswap
00:00.0,188,188,335154.2452,171.7043155,okx,uniswap
00:00.0,1,1,44.35330295,0.023195636,okx,sushiswap
00:00.0,155,155,197443.6761,103.0811037,okx,uniswap
00:00.0,13,13,25807.44845,13.46300282,okx,shibaswap
00:00.0,102,102,181378.3084,97.62202537,okx,uniswap
00:00.0,2,2,1267.547011,0.681821335,okx,shibaswap
00:00.0,3,3,6013.54168,3.242056757,okx,sushiswap
00:00.0,6,6,1862.44007,0.999289689,okx,shibaswap
00:00.0,3,3,313.1553209,0.168474205,okx,sushiswap
00:00.0,153,153,253535.806,135.8371744,okx,uniswap
00:00.0,12,12,103717.7692,56.2387957,okx,shibaswap
00:00.0,110,110,103260.1689,55.85642712,okx,uniswap
00:00.0,1,1,0.0018432,0.000001,okx,verse
00:00.0,11,11,29658.70444,16.23750741,okx,shibaswap
00:00.0,96,96,205723.2972,112.6697443,okx,uniswap
00:00.0,3,3,128.9312752,0.071227776,okx,sushiswap
00:00.0,8,8,471.0306031,0.246526146,okx,shibaswap
00:00.0,90,90,230973.7702,120.5214288,okx,uniswap
00:00.0,1,1,1.769663412,0.000946086,okx,sushiswap
00:00.0,91,91,123472.508,64.90287415,okx,uniswap
00:00.0,2,2,638.413396,0.33822833,okx,sushiswap
00:00.0,7,7,683.1294724,0.361814,okx,shibaswap
00:00.0,5,5,816.3494184,0.430727745,okx,shibaswap
00:00.0,83,83,211238.7842,110.8009153,okx,uniswap
00:00.0,2,2,20.52098,0.0108,okx,sushiswap
00:00.0,13,13,25117.64886,13.18014552,okx,shibaswap
